Nom du point de vente,Commune,Daira,Wilaya,Latitude,Longitude,Cluster
Point de Vente Baraki 50,Baraki,Baraki,Alger,36.668334576394926,3.094789203587349,
Point de Vente Baraki 51,Baraki,Baraki,Alger,36.66175200790849,3.0942629816378897,
Point de Vente Baraki 52,Baraki,Baraki,Alger,36.66720212705653,3.090472266083434,
Point de Vente Baraki 53,Baraki,Baraki,Alger,36.66310219193951,3.093881851864696,
Point de Vente Baraki 54,Baraki,Baraki,Alger,36.6641113431507,3.0918875843419085,
Point de Vente Baraki 55,Baraki,Baraki,Alger,36.6678929728901,3.0909839208216123,
Point de Vente Baraki 56,Baraki,Baraki,Alger,36.66611861087743,3.094185004320502,
Point de Vente Baraki 57,Baraki,Baraki,Alger,36.66115227377146,3.0953611220733017,
Point de Vente Baraki 58,Baraki,Baraki,Alger,36.669274506562864,3.0935143921623043,
Point de Vente Baraki 59,Baraki,Baraki,Alger,36.66850212094919,3.092291517647837,
Point de Vente Baraki 60,Baraki,Baraki,Alger,36.66867624423803,3.094465918496382,
Point de Vente Baraki 61,Baraki,Baraki,Alger,36.66458232192007,3.09566985260934,
Point de Vente Baraki 62,Baraki,Baraki,Alger,36.666315356311,3.0880772225711954,
Point de Vente Baraki 63,Baraki,Baraki,Alger,36.665370194590686,3.095308434836243,
Point de Vente Baraki 64,Baraki,Baraki,Alger,36.66691969026094,3.088381923905695,
Point de Vente Baraki 65,Baraki,Baraki,Alger,36.66176566478112,3.092889249788423,
Point de Vente Baraki 66,Baraki,Baraki,Alger,36.66927134734132,3.089287670942385,
Point de Vente Baraki 67,Baraki,Baraki,Alger,36.66252562554022,3.09458635081841,
Point de Vente Baraki 68,Baraki,Baraki,Alger,36.669976547392274,3.088826141394678,
Point de Vente Baraki 69,Baraki,Baraki,Alger,36.66708325853502,3.090255547629652,
Point de Vente Baraki 70,Baraki,Baraki,Alger,36.66888305909072,3.093963698106552,
Point de Vente Baraki 71,Baraki,Baraki,Alger,36.66376814986787,3.0948574808827845,
Point de Vente Baraki 72,Baraki,Baraki,Alger,36.66642378554719,3.088346819180435,
Point de Vente Baraki 73,Baraki,Baraki,Alger,36.6677588085461,3.0868216291306667,
Point de Vente Baraki 74,Baraki,Baraki,Alger,36.66122031391119,3.0871616430628244,
Point de Vente Baraki 75,Baraki,Baraki,Alger,36.669603060096,3.0932732147221005,
Point de Vente Baraki 76,Baraki,Baraki,Alger,36.6618019182637,3.094640314679375,
Point de Vente Baraki 77,Baraki,Baraki,Alger,36.67083412202772,3.089085923914649,
Point de Vente Baraki 78,Baraki,Baraki,Alger,36.6640956401647,3.09437518890802,
Point de Vente Baraki 79,Baraki,Baraki,Alger,36.662347908090815,3.0911592370135192,
Point de Vente Baraki 80,Baraki,Baraki,Alger,36.6624151237197,3.087945455486384,
Point de Vente Baraki 81,Baraki,Baraki,Alger,36.66166569012477,3.089110036894328,
Point de Vente Baraki 82,Baraki,Baraki,Alger,36.66545124323697,3.0882313574861384,
Point de Vente Baraki 83,Baraki,Baraki,Alger,36.66132633548298,3.0887021174606226,
Point de Vente Baraki 84,Baraki,Baraki,Alger,36.66643938102667,3.093322439221285,
Point de Vente Baraki 85,Baraki,Baraki,Alger,36.66432987258347,3.091081503942689,
Point de Vente Baraki 86,Baraki,Baraki,Alger,36.67052880768399,3.091621528037924,
Point de Vente Baraki 87,Baraki,Baraki,Alger,36.670586094809536,3.091839684929366,
Point de Vente Baraki 88,Baraki,Baraki,Alger,36.66531379525243,3.092637326367873,
Point de Vente Baraki 89,Baraki,Baraki,Alger,36.66474776949154,3.0910277223607494,
Point de Vente Baraki 90,Baraki,Baraki,Alger,36.66940828603518,3.089813484582001,
Point de Vente Baraki 91,Baraki,Baraki,Alger,36.666678885992,3.094803910938185,
Point de Vente Baraki 92,Baraki,Baraki,Alger,36.66337769039734,3.0904992272528102,
Point de Vente Baraki 93,Baraki,Baraki,Alger,36.66929663537171,3.087575411856893,
Point de Vente Baraki 94,Baraki,Baraki,Alger,36.66863347429661,3.0966913169637404,
Point de Vente Baraki 95,Baraki,Baraki,Alger,36.66778477616437,3.0878448886733176,
Point de Vente Baraki 96,Baraki,Baraki,Alger,36.66555535741029,3.0953209429587707,
Point de Vente Baraki 97,Baraki,Baraki,Alger,36.667469161817785,3.092897575366617,
Point de Vente Baraki 98,Baraki,Baraki,Alger,36.666367578298704,3.090160081016551,
Point de Vente Baraki 99,Baraki,Baraki,Alger,36.66927256191455,3.094843898560597,
Point de Vente Baraki 100,Baraki,Baraki,Alger,36.66453806841511,3.0902630805624325,
Point de Vente Baraki 101,Baraki,Baraki,Alger,36.66986294038636,3.090101770258291,
Point de Vente Baraki 102,Baraki,Baraki,Alger,36.66118956385868,3.095738678872091,
Point de Vente Baraki 103,Baraki,Baraki,Alger,36.66631268427507,3.090987254469313,
Point de Vente Baraki 104,Baraki,Baraki,Alger,36.66222511915649,3.090880288269753,
Point de Vente Baraki 105,Baraki,Baraki,Alger,36.6620138086341,3.08875671714443,
Point de Vente Baraki 106,Baraki,Baraki,Alger,36.66591518179452,3.0951340851928184,
Point de Vente Baraki 107,Baraki,Baraki,Alger,36.66171249768046,3.0892741850110967,
Point de Vente Baraki 108,Baraki,Baraki,Alger,36.66900707010103,3.091472758414725,
Point de Vente Baraki 109,Baraki,Baraki,Alger,36.67104193334209,3.091357607146046,
Point de Vente Baraki 110,Baraki,Baraki,Alger,36.665419159233686,3.093719140385468,
Point de Vente Baraki 111,Baraki,Baraki,Alger,36.66589500239021,3.093789898439918,
Point de Vente Baraki 112,Baraki,Baraki,Alger,36.66943691318975,3.0900177110697675,
Point de Vente Baraki 113,Baraki,Baraki,Alger,36.66902791043805,3.093321329570144,
Point de Vente Baraki 114,Baraki,Baraki,Alger,36.670757624617245,3.090919028980473,
Point de Vente Baraki 115,Baraki,Baraki,Alger,36.66535872087888,3.0908061640039417,
Point de Vente Baraki 116,Baraki,Baraki,Alger,36.670328033262464,3.087293701379091,
Point de Vente Baraki 117,Baraki,Baraki,Alger,36.67002346138611,3.089073186913403,
Point de Vente Baraki 118,Baraki,Baraki,Alger,36.670697487947,3.089382987649024,
Point de Vente Baraki 119,Baraki,Baraki,Alger,36.66152038296775,3.0874664819244497,
Point de Vente Baraki 120,Baraki,Baraki,Alger,36.667072026011006,3.0950992075161783,
Point de Vente Baraki 121,Baraki,Baraki,Alger,36.66938511365738,3.089521160391089,
Point de Vente Baraki 122,Baraki,Baraki,Alger,36.66960325435839,3.094250924558916,
Point de Vente Baraki 123,Baraki,Baraki,Alger,36.66561052571792,3.087391112796072,
Point de Vente Baraki 124,Baraki,Baraki,Alger,36.666792535655205,3.0872755280850868,
Point de Vente Baraki 125,Baraki,Baraki,Alger,36.66972997858054,3.09626889620418,
Point de Vente Baraki 126,Baraki,Baraki,Alger,36.66185529465651,3.090779324618275,
Point de Vente Baraki 127,Baraki,Baraki,Alger,36.66322379752998,3.0868271112310683,
Point de Vente Baraki 128,Baraki,Baraki,Alger,36.66715573599242,3.090021231956165,
Point de Vente Baraki 129,Baraki,Baraki,Alger,36.664741345808366,3.0934466980025204,
Point de Vente Baraki 130,Baraki,Baraki,Alger,36.66938151257119,3.09456132224084,
Point de Vente Baraki 131,Baraki,Baraki,Alger,36.66544807770248,3.0944948871969373,
Point de Vente Baraki 132,Baraki,Baraki,Alger,36.66860506381701,3.093550008581231,
Point de Vente Baraki 133,Baraki,Baraki,Alger,36.66443439952893,3.090518146662605,
Point de Vente Baraki 134,Baraki,Baraki,Alger,36.66580488166623,3.093973453725318,
Point de Vente Baraki 135,Baraki,Baraki,Alger,36.66346898523755,3.0916250364091087,
Point de Vente Baraki 136,Baraki,Baraki,Alger,36.66678361453129,3.088856359013813,
Point de Vente Baraki 137,Baraki,Baraki,Alger,36.66310187026812,3.094776036586288,
Point de Vente Baraki 138,Baraki,Baraki,Alger,36.6650400841492,3.0945774487264948,
Point de Vente Baraki 139,Baraki,Baraki,Alger,36.66989284780888,3.0891508458698134,
Point de Vente Baraki 140,Baraki,Baraki,Alger,36.66835093581246,3.0871842075563203,
Point de Vente Baraki 141,Baraki,Baraki,Alger,36.66548206971556,3.087656158475243,
Point de Vente Baraki 142,Baraki,Baraki,Alger,36.66454318581439,3.091529692652678,
Point de Vente Baraki 143,Baraki,Baraki,Alger,36.661944146147015,3.087556181462436,
Point de Vente Baraki 144,Baraki,Baraki,Alger,36.66473601242546,3.0920470472023043,
Point de Vente Baraki 145,Baraki,Baraki,Alger,36.669687262179536,3.090393220425063,
Point de Vente Baraki 146,Baraki,Baraki,Alger,36.66840540932903,3.088541308421883,
Point de Vente Baraki 147,Baraki,Baraki,Alger,36.662389355728266,3.0921410650313232,
Point de Vente Baraki 148,Baraki,Baraki,Alger,36.66747231464674,3.0929784504290123,
Point de Vente Baraki 149,Baraki,Baraki,Alger,36.6710207538467,3.0868688666446524,
Point de Vente Baraki 150,Baraki,Baraki,Alger,36.66956589594024,3.0897853951302063,
Point de Vente Baraki 151,Baraki,Baraki,Alger,36.66485656407615,3.0932249670636502,
Point de Vente Baraki 152,Baraki,Baraki,Alger,36.66564819781284,3.0897067910442177,
Point de Vente Baraki 153,Baraki,Baraki,Alger,36.66250850111573,3.090809467391081,
Point de Vente Baraki 154,Baraki,Baraki,Alger,36.66504849310367,3.086828114824192,
Point de Vente Baraki 155,Baraki,Baraki,Alger,36.66543392487158,3.0870003020956416,
Point de Vente Baraki 156,Baraki,Baraki,Alger,36.66156890693477,3.088448161225544,
Point de Vente Baraki 157,Baraki,Baraki,Alger,36.66536786924458,3.092033436774116,
Point de Vente Baraki 158,Baraki,Baraki,Alger,36.66759871423279,3.089593099454834,
Point de Vente Baraki 159,Baraki,Baraki,Alger,36.6631808076647,3.094798490588282,
Point de Vente Baraki 160,Baraki,Baraki,Alger,36.66931054115831,3.0942510827769265,
Point de Vente Baraki 161,Baraki,Baraki,Alger,36.66891355588489,3.0931165068426707,
Point de Vente Baraki 162,Baraki,Baraki,Alger,36.66883616593856,3.087217727090776,
Point de Vente Baraki 163,Baraki,Baraki,Alger,36.66182929153301,3.087672983044666,
Point de Vente Baraki 164,Baraki,Baraki,Alger,36.66303723560686,3.089898136070204,
Point de Vente Baraki 165,Baraki,Baraki,Alger,36.6706491114351,3.0943967013109406,
Point de Vente Baraki 166,Baraki,Baraki,Alger,36.6641972247396,3.0892999229411315,
Point de Vente Baraki 167,Baraki,Baraki,Alger,36.668932849791794,3.0932078098699844,
Point de Vente Baraki 168,Baraki,Baraki,Alger,36.66803862369475,3.087631926802515,
Point de Vente Baraki 169,Baraki,Baraki,Alger,36.66193627770696,3.09183264289874,
Point de Vente Baraki 170,Baraki,Baraki,Alger,36.66490043872795,3.0911557965887857,
Point de Vente Baraki 171,Baraki,Baraki,Alger,36.66898660017255,3.091005974850085,
Point de Vente Baraki 172,Baraki,Baraki,Alger,36.66149107164429,3.0895688570252164,
Point de Vente Baraki 173,Baraki,Baraki,Alger,36.663579553415175,3.0895136363918305,
Point de Vente Baraki 174,Baraki,Baraki,Alger,36.66940432432703,3.0912701546807324,
Point de Vente Baraki 175,Baraki,Baraki,Alger,36.66990670651218,3.092526275666441,
Point de Vente Baraki 176,Baraki,Baraki,Alger,36.664988277714826,3.087958917653834,
Point de Vente Baraki 177,Baraki,Baraki,Alger,36.66911987787729,3.088267231742126,
Point de Vente Baraki 178,Baraki,Baraki,Alger,36.66956884053496,3.0873772547696525,
Point de Vente Baraki 179,Baraki,Baraki,Alger,36.66315899266512,3.089360909264084,
Point de Vente Baraki 180,Baraki,Baraki,Alger,36.66904287138552,3.095997090241625,
Point de Vente Baraki 181,Baraki,Baraki,Alger,36.66571351722676,3.092892003029641,
Point de Vente Baraki 182,Baraki,Baraki,Alger,36.66807355533204,3.0879122432539687,
Point de Vente Baraki 183,Baraki,Baraki,Alger,36.66411970763704,3.0940091347299177,
Point de Vente Baraki 184,Baraki,Baraki,Alger,36.66671218831682,3.090170545328583,
Point de Vente Baraki 185,Baraki,Baraki,Alger,36.66664104313379,3.0911004409952016,
Point de Vente Baraki 186,Baraki,Baraki,Alger,36.66843077274312,3.0875540182593344,
Point de Vente Baraki 187,Baraki,Baraki,Alger,36.664973734633584,3.093267263022696,
Point de Vente Baraki 188,Baraki,Baraki,Alger,36.66646142960354,3.0956064559164544,
Point de Vente Baraki 189,Baraki,Baraki,Alger,36.6644863607352,3.095509005761061,
Point de Vente Baraki 190,Baraki,Baraki,Alger,36.66708975679044,3.091630352689189,
Point de Vente Baraki 191,Baraki,Baraki,Alger,36.66873668420079,3.0927979085386363,
Point de Vente Baraki 192,Baraki,Baraki,Alger,36.66650911516576,3.089554532468736,
Point de Vente Baraki 193,Baraki,Baraki,Alger,36.66649634998464,3.0872695259057483,
Point de Vente Baraki 194,Baraki,Baraki,Alger,36.66268580038139,3.092237994188664,
Point de Vente Baraki 195,Baraki,Baraki,Alger,36.67079541714873,3.096396743218687,
Point de Vente Baraki 196,Baraki,Baraki,Alger,36.66202524611591,3.087686253861329,
Point de Vente Baraki 197,Baraki,Baraki,Alger,36.663064872433765,3.087739224824618,
Point de Vente Baraki 198,Baraki,Baraki,Alger,36.66520507689249,3.090794241310035,
Point de Vente Baraki 199,Baraki,Baraki,Alger,36.661671685097154,3.0952420912412326,
Point de Vente Baraki 200,Baraki,Baraki,Alger,36.66172725427163,3.0914237613403945,
Point de Vente Baraki 201,Baraki,Baraki,Alger,36.66142263080322,3.0933961122370457,
Point de Vente Baraki 202,Baraki,Baraki,Alger,36.66807094327684,3.089760530849656,
Point de Vente Baraki 203,Baraki,Baraki,Alger,36.666487878271234,3.0934394924455644,
Point de Vente Baraki 204,Baraki,Baraki,Alger,36.66492167189113,3.0940049494645776,
Point de Vente Baraki 205,Baraki,Baraki,Alger,36.668015283164685,3.0882563239526446,
Point de Vente Baraki 206,Baraki,Baraki,Alger,36.66397359412826,3.092622505635576,
Point de Vente Baraki 207,Baraki,Baraki,Alger,36.665156637955256,3.0898781395590964,
Point de Vente Baraki 208,Baraki,Baraki,Alger,36.66934084214858,3.0867727897483395,
Point de Vente Baraki 209,Baraki,Baraki,Alger,36.662207315054495,3.093051151077908,
Point de Vente Baraki 210,Baraki,Baraki,Alger,36.66124055102759,3.093690451976648,
Point de Vente Baraki 211,Baraki,Baraki,Alger,36.66299852707564,3.089157436365883,
Point de Vente Baraki 212,Baraki,Baraki,Alger,36.66151054954432,3.096671950541716,
Point de Vente Baraki 213,Baraki,Baraki,Alger,36.665900069344296,3.0966396289665004,
Point de Vente Baraki 214,Baraki,Baraki,Alger,36.67052981909789,3.091503858216136,
Point de Vente Baraki 215,Baraki,Baraki,Alger,36.661206586105365,3.0884821638029187,
Point de Vente Baraki 216,Baraki,Baraki,Alger,36.66561110613794,3.0871702591462378,
Point de Vente Baraki 217,Baraki,Baraki,Alger,36.6680408523038,3.0942324151854663,
Point de Vente Baraki 218,Baraki,Baraki,Alger,36.66214519598753,3.0881574561868432,
Point de Vente Baraki 219,Baraki,Baraki,Alger,36.66658924054616,3.091609084234649,
Point de Vente Baraki 220,Baraki,Baraki,Alger,36.661274412922616,3.092499020886031,
Point de Vente Baraki 221,Baraki,Baraki,Alger,36.66573700535576,3.0953021274948,
Point de Vente Baraki 222,Baraki,Baraki,Alger,36.66423096209525,3.086842305282861,
Point de Vente Baraki 223,Baraki,Baraki,Alger,36.67102412647626,3.094692862450912,
Point de Vente Baraki 224,Baraki,Baraki,Alger,36.670762263175845,3.095558923958124,
Point de Vente Baraki 225,Baraki,Baraki,Alger,36.6658008995002,3.0885491614095684,
Point de Vente Baraki 226,Baraki,Baraki,Alger,36.668757866554685,3.0899634969598417,
Point de Vente Baraki 227,Baraki,Baraki,Alger,36.66432825513173,3.09479579767713,
Point de Vente Baraki 228,Baraki,Baraki,Alger,36.663760236073536,3.0878961581908366,
Point de Vente Baraki 229,Baraki,Baraki,Alger,36.67048328019036,3.092725363623884,
Point de Vente Baraki 230,Baraki,Baraki,Alger,36.666651927353286,3.087885264362288,
Point de Vente Baraki 231,Baraki,Baraki,Alger,36.66808235992541,3.0874998076904494,
Point de Vente Baraki 232,Baraki,Baraki,Alger,36.66899092619463,3.0920032916023543,
Point de Vente Baraki 233,Baraki,Baraki,Alger,36.66305251538978,3.089633948506907,
Point de Vente Oued Smar 1,Oued Smar,El Harrach,Alger,36.70005967618598,3.174712875787946,
Point de Vente Oued Smar 2,Oued Smar,El Harrach,Alger,36.70263236570549,3.174762283057932,
Point de Vente Oued Smar 3,Oued Smar,El Harrach,Alger,36.70380821439621,3.1734369744004085,
Point de Vente Oued Smar 4,Oued Smar,El Harrach,Alger,36.70044972611839,3.167216974691791,
Point de Vente Oued Smar 5,Oued Smar,El Harrach,Alger,36.70055430870593,3.167976618518156,
Point de Vente Oued Smar 6,Oued Smar,El Harrach,Alger,36.70190646580855,3.177144221749165,
Point de Vente Oued Smar 7,Oued Smar,El Harrach,Alger,36.70150771201138,3.168676751287272,
Point de Vente Oued Smar 8,Oued Smar,El Harrach,Alger,36.70782599691957,3.170245134156523,
Point de Vente Oued Smar 9,Oued Smar,El Harrach,Alger,36.7081987332265,3.1716820494871403,
Point de Vente Oued Smar 10,Oued Smar,El Harrach,Alger,36.7083099950015,3.173493227629028,
Point de Vente Oued Smar 11,Oued Smar,El Harrach,Alger,36.70160071223778,3.172209696655595,
Point de Vente Oued Smar 12,Oued Smar,El Harrach,Alger,36.699369026344655,3.176245514238336,
Point de Vente Oued Smar 13,Oued Smar,El Harrach,Alger,36.7050310104102,3.177027481565417,
Point de Vente Oued Smar 14,Oued Smar,El Harrach,Alger,36.70246206446084,3.1729200354842573,
Point de Vente Oued Smar 15,Oued Smar,El Harrach,Alger,36.7048045837358,3.1672035599472514,
Point de Vente Oued Smar 16,Oued Smar,El Harrach,Alger,36.70578391853834,3.1683441753710424,
Point de Vente Oued Smar 17,Oued Smar,El Harrach,Alger,36.70568865670366,3.167512220667084,
Point de Vente Oued Smar 18,Oued Smar,El Harrach,Alger,36.70004282410716,3.167293832744421,
Point de Vente Oued Smar 19,Oued Smar,El Harrach,Alger,36.70517733035557,3.1753106703049285,
Point de Vente Oued Smar 20,Oued Smar,El Harrach,Alger,36.70739896025898,3.1723472497886385,
Point de Vente Oued Smar 21,Oued Smar,El Harrach,Alger,36.7004863767988,3.169914055805114,
Point de Vente Oued Smar 22,Oued Smar,El Harrach,Alger,36.70607957032745,3.173535944605082,
Point de Vente Oued Smar 23,Oued Smar,El Harrach,Alger,36.70582162732988,3.1727492104746253,
Point de Vente Oued Smar 24,Oued Smar,El Harrach,Alger,36.707261321518686,3.168290360040164,
Point de Vente Oued Smar 25,Oued Smar,El Harrach,Alger,36.70498606892308,3.1752881661254126,
Point de Vente Oued Smar 26,Oued Smar,El Harrach,Alger,36.69864780458136,3.174162507240529,
Point de Vente Oued Smar 27,Oued Smar,El Harrach,Alger,36.708292614572336,3.176359916363692,
Point de Vente Oued Smar 28,Oued Smar,El Harrach,Alger,36.70252956624509,3.168066240120276,
Point de Vente Oued Smar 29,Oued Smar,El Harrach,Alger,36.70799832150092,3.170139905863026,
Point de Vente Oued Smar 30,Oued Smar,El Harrach,Alger,36.70593682010631,3.169324370137528,
Point de Vente Oued Smar 31,Oued Smar,El Harrach,Alger,36.70419210109708,3.1678604322336805,
Point de Vente Oued Smar 32,Oued Smar,El Harrach,Alger,36.70029398417181,3.176410746095721,
Point de Vente Oued Smar 33,Oued Smar,El Harrach,Alger,36.70428753183062,3.168101133346273,
Point de Vente Oued Smar 34,Oued Smar,El Harrach,Alger,36.704851187867234,3.175860963400225,
Point de Vente Oued Smar 35,Oued Smar,El Harrach,Alger,36.70403719383727,3.1742640021726403,
Point de Vente Oued Smar 36,Oued Smar,El Harrach,Alger,36.708301759487256,3.1709322488613245,
Point de Vente Oued Smar 37,Oued Smar,El Harrach,Alger,36.707194758681055,3.170338325894779,
Point de Vente Oued Smar 38,Oued Smar,El Harrach,Alger,36.70267548514032,3.1746959284273744,
Point de Vente Oued Smar 39,Oued Smar,El Harrach,Alger,36.69909724583152,3.167886100752036,
Point de Vente Oued Smar 40,Oued Smar,El Harrach,Alger,36.70710387738121,3.170119075522896,
Point de Vente Oued Smar 41,Oued Smar,El Harrach,Alger,36.70309271150237,3.176642528721623,
Point de Vente Oued Smar 42,Oued Smar,El Harrach,Alger,36.70725843831058,3.175543254677529,
Point de Vente Oued Smar 43,Oued Smar,El Harrach,Alger,36.69877722149768,3.170298409686662,
Point de Vente Oued Smar 44,Oued Smar,El Harrach,Alger,36.699969770751615,3.1716617050190465,
Point de Vente Oued Smar 45,Oued Smar,El Harrach,Alger,36.70059861186386,3.1729857139829307,
Point de Vente Oued Smar 46,Oued Smar,El Harrach,Alger,36.702106632648494,3.172085660456077,
Point de Vente Oued Smar 47,Oued Smar,El Harrach,Alger,36.7022215661407,3.1676801888506696,
Point de Vente Oued Smar 48,Oued Smar,El Harrach,Alger,36.70350116926164,3.177136900886135,
Point de Vente Oued Smar 49,Oued Smar,El Harrach,Alger,36.70592464505042,3.170089899991435,
Point de Vente Oued Smar 50,Oued Smar,El Harrach,Alger,36.700234781245136,3.167833752635086,
Point de Vente Oued Smar 51,Oued Smar,El Harrach,Alger,36.69927212459576,3.1739683693643705,
Point de Vente Oued Smar 52,Oued Smar,El Harrach,Alger,36.707637052950304,3.174510193326284,
Point de Vente Oued Smar 53,Oued Smar,El Harrach,Alger,36.70274766163824,3.168335732419626,
Point de Vente Oued Smar 54,Oued Smar,El Harrach,Alger,36.70269110833224,3.1714936888195093,
Point de Vente Oued Smar 55,Oued Smar,El Harrach,Alger,36.70340842601125,3.17474736432383,
Point de Vente Oued Smar 56,Oued Smar,El Harrach,Alger,36.70758991215425,3.1680001695932702,
Point de Vente Oued Smar 57,Oued Smar,El Harrach,Alger,36.706652377308245,3.171072396972998,
Point de Vente Oued Smar 58,Oued Smar,El Harrach,Alger,36.70356939160037,3.175155419733624,
Point de Vente Oued Smar 59,Oued Smar,El Harrach,Alger,36.70621867026598,3.1727436545298304,
Point de Vente Oued Smar 60,Oued Smar,El Harrach,Alger,36.704867960200936,3.1717826803785942,
Point de Vente Oued Smar 61,Oued Smar,El Harrach,Alger,36.70773111862326,3.1770738021445624,
Point de Vente Oued Smar 62,Oued Smar,El Harrach,Alger,36.70451611835029,3.1728474532027824,
Point de Vente Oued Smar 63,Oued Smar,El Harrach,Alger,36.70558520220308,3.16920063366906,
Point de Vente Oued Smar 64,Oued Smar,El Harrach,Alger,36.69923780171606,3.1716534604227515,
Point de Vente Bachdjerrah 1,Bachdjerrah,El Harrach,Alger,36.71599134761574,3.1086642743704203,
Point de Vente Bachdjerrah 2,Bachdjerrah,El Harrach,Alger,36.71739228612783,3.1174439592792043,
Point de Vente Bachdjerrah 3,Bachdjerrah,El Harrach,Alger,36.71568391566604,3.112325217559279,
Point de Vente Bachdjerrah 4,Bachdjerrah,El Harrach,Alger,36.719603956385,3.110423590268544,
Point de Vente Bachdjerrah 5,Bachdjerrah,El Harrach,Alger,36.71942228598128,3.1113366166791607,
Point de Vente Bachdjerrah 6,Bachdjerrah,El Harrach,Alger,36.71780521417197,3.111874532607188,
Point de Vente Bachdjerrah 7,Bachdjerrah,El Harrach,Alger,36.72173257951943,3.111448039462412,
Point de Vente Bachdjerrah 8,Bachdjerrah,El Harrach,Alger,36.721103838497896,3.1145680975294128,
Point de Vente Bachdjerrah 9,Bachdjerrah,El Harrach,Alger,36.721536512218194,3.1111906173318924,
Point de Vente Bachdjerrah 10,Bachdjerrah,El Harrach,Alger,36.72002276537825,3.111329304137353,
Point de Vente Bachdjerrah 11,Bachdjerrah,El Harrach,Alger,36.72143998544238,3.1087279195963635,
Point de Vente Bachdjerrah 12,Bachdjerrah,El Harrach,Alger,36.71955183729209,3.114056461815265,
Point de Vente Bachdjerrah 13,Bachdjerrah,El Harrach,Alger,36.71708041536496,3.1160595029772207,
Point de Vente Bachdjerrah 14,Bachdjerrah,El Harrach,Alger,36.71977479879198,3.1163592612366493,
Point de Vente Bachdjerrah 15,Bachdjerrah,El Harrach,Alger,36.71757227541716,3.1100879598494378,
Point de Vente Bachdjerrah 16,Bachdjerrah,El Harrach,Alger,36.71990022969212,3.1123347624163418,
Point de Vente Bachdjerrah 17,Bachdjerrah,El Harrach,Alger,36.72444537894675,3.115185456885284,
Point de Vente Bachdjerrah 18,Bachdjerrah,El Harrach,Alger,36.72191517232333,3.1122879355055786,
Point de Vente Bachdjerrah 19,Bachdjerrah,El Harrach,Alger,36.71587759187007,3.1164563259533566,
Point de Vente Bachdjerrah 20,Bachdjerrah,El Harrach,Alger,36.71802414745927,3.1156623962095207,
Point de Vente Bachdjerrah 21,Bachdjerrah,El Harrach,Alger,36.721578071084046,3.1148261258786,
Point de Vente Bachdjerrah 22,Bachdjerrah,El Harrach,Alger,36.71535174820798,3.11495645663468,
Point de Vente Bachdjerrah 23,Bachdjerrah,El Harrach,Alger,36.7236805362453,3.109865147079925,
Point de Vente Bachdjerrah 24,Bachdjerrah,El Harrach,Alger,36.72134459671107,3.1167576844573097,
Point de Vente Bachdjerrah 25,Bachdjerrah,El Harrach,Alger,36.723821680215146,3.113136185844408,
Point de Vente Bachdjerrah 26,Bachdjerrah,El Harrach,Alger,36.71847388592734,3.108809280204136,
Point de Vente Bachdjerrah 27,Bachdjerrah,El Harrach,Alger,36.71953782589598,3.1122249490196,
Point de Vente Bachdjerrah 28,Bachdjerrah,El Harrach,Alger,36.724643250207485,3.1129191137759054,
Point de Vente Bachdjerrah 29,Bachdjerrah,El Harrach,Alger,36.7164620790792,3.110418119500739,
Point de Vente Bachdjerrah 30,Bachdjerrah,El Harrach,Alger,36.72228968518692,3.115182708088223,
Point de Vente Bachdjerrah 31,Bachdjerrah,El Harrach,Alger,36.7183059556737,3.1107888456052746,
Point de Vente Bachdjerrah 32,Bachdjerrah,El Harrach,Alger,36.723027923701096,3.1082161633500163,
Point de Vente Bachdjerrah 33,Bachdjerrah,El Harrach,Alger,36.72095599831443,3.110982365381392,
Point de Vente Bachdjerrah 34,Bachdjerrah,El Harrach,Alger,36.7165958482105,3.116887826305624,
Point de Vente Bachdjerrah 35,Bachdjerrah,El Harrach,Alger,36.7154039492277,3.10849970057243,
Point de Vente Bachdjerrah 36,Bachdjerrah,El Harrach,Alger,36.7197346682565,3.1121334828473644,
Point de Vente Bachdjerrah 37,Bachdjerrah,El Harrach,Alger,36.71778872881544,3.107988786768517,
Point de Vente Bachdjerrah 38,Bachdjerrah,El Harrach,Alger,36.71604026666338,3.1097114224830307,
Point de Vente Bachdjerrah 39,Bachdjerrah,El Harrach,Alger,36.72223674097793,3.113278973002071,
Point de Vente Bachdjerrah 40,Bachdjerrah,El Harrach,Alger,36.71572629157265,3.11466688932706,
Point de Vente Bachdjerrah 41,Bachdjerrah,El Harrach,Alger,36.72437304470844,3.109459930329995,
Point de Vente Bachdjerrah 42,Bachdjerrah,El Harrach,Alger,36.72274279062163,3.1149197207307746,
Point de Vente Bachdjerrah 43,Bachdjerrah,El Harrach,Alger,36.721999458002415,3.1081632725570807,
Point de Vente Bachdjerrah 44,Bachdjerrah,El Harrach,Alger,36.71543974108135,3.108784087719148,
Point de Vente Bachdjerrah 45,Bachdjerrah,El Harrach,Alger,36.720776510829936,3.110816767961491,
Point de Vente Bachdjerrah 46,Bachdjerrah,El Harrach,Alger,36.718125174921504,3.1083043126382206,
Point de Vente Bachdjerrah 47,Bachdjerrah,El Harrach,Alger,36.72125727967739,3.116747734744961,
Point de Vente Bachdjerrah 48,Bachdjerrah,El Harrach,Alger,36.72227186978571,3.112387809857595,
Point de Vente Bachdjerrah 49,Bachdjerrah,El Harrach,Alger,36.72227275599796,3.112234425662511,
